music_neu_3
0 0:0.05 1:0.55 2:0.4 
0 0:0.0 1:1.0 2:0.0 
0 0:0.047619047619 1:0.952380952381 2:0.0 
0 0:0.0 1:0.857142857143 2:0.142857142857 
0 0:0.0588235294118 1:0.941176470588 2:0.0 
0 0:0.0 1:1.0 2:0.0 
0 0:0.166666666667 1:0.833333333333 2:0.0 
0 0:0.0 1:0.888888888889 2:0.111111111111 
-1 0:0.4 1:0.2 2:0.4 
0 0:0.0714285714286 1:0.785714285714 2:0.142857142857 
0 0:0.3 1:0.7 2:0.0 

books_pos_113
0 0:0.142857142857 1:0.857142857143 2:0.0 
0 0:0.111111111111 1:0.888888888889 2:0.0 
0 0:0.142857142857 1:0.714285714286 2:0.142857142857 
0 0:0.0769230769231 1:0.846153846154 2:0.0769230769231 
0 0:0.0 1:1.0 2:0.0 
0 0:0.1875 1:0.8125 2:0.0 
0 0:0.0 1:1.0 2:0.0 
-1 0:0.230769230769 1:0.692307692308 2:0.0769230769231 

electronics_pos_47
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:1.0 2:0.0 
0 0:0.111111111111 1:0.888888888889 2:0.0 
0 0:0.307692307692 1:0.384615384615 2:0.307692307692 
0 0:0.375 1:0.625 2:0.0 
0 0:0.0 1:1.0 2:0.0 

dvds_pos_40
0 0:0.0173913043478 1:0.486956521739 2:0.495652173913 
0 0:0.030303030303 1:0.878787878788 2:0.0909090909091 
0 0:0.0434782608696 1:0.95652173913 2:0.0 
0 0:0.0 1:0.9375 2:0.0625 
0 0:0.0 1:0.964285714286 2:0.0357142857143 
0 0:0.119047619048 1:0.880952380952 2:0.0 
0 0:0.0 1:0.230769230769 2:0.769230769231 
0 0:0.0 1:0.964285714286 2:0.0357142857143 
0 0:0.03125 1:0.84375 2:0.125 
-1 0:0.08 1:0.92 2:0.0 
0 0:0.0 1:0.333333333333 2:0.666666666667 
0 0:0.0 1:0.941176470588 2:0.0588235294118 

electronics_pos_21
0 0:0.2 1:0.6 2:0.2 
-1 0:0.375 1:0.625 2:0.0 
0 0:0.105263157895 1:0.578947368421 2:0.315789473684 
-1 0:0.5 1:0.25 2:0.25 
0 0:0.222222222222 1:0.666666666667 2:0.111111111111 
0 0:0.142857142857 1:0.714285714286 2:0.142857142857 

books_neu_111
0 0:0.0 1:1.0 2:0.0 
0 0:0.8 1:0.2 2:0.0 
0 0:0.0 1:0.888888888889 2:0.111111111111 
0 0:0.0 1:0.916666666667 2:0.0833333333333 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:1.0 2:0.0 

dvds_pos_54
-1 0:0.0408163265306 1:0.897959183673 2:0.0612244897959 
0 0:0.0714285714286 1:0.357142857143 2:0.571428571429 
-1 0:0.151515151515 1:0.606060606061 2:0.242424242424 
0 0:0.142857142857 1:0.428571428571 2:0.428571428571 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:0.95 2:0.05 
0 0:0.25 1:0.75 2:0.0 
0 0:0.0 1:0.448979591837 2:0.551020408163 
0 0:0.0 1:0.552631578947 2:0.447368421053 
0 0:0.0857142857143 1:0.457142857143 2:0.457142857143 
0 0:0.0816326530612 1:0.897959183673 2:0.0204081632653 
0 0:0.08 1:0.36 2:0.56 
0 0:0.142857142857 1:0.642857142857 2:0.214285714286 
0 0:0.0 1:0.586206896552 2:0.413793103448 
0 0:0.2 1:0.6 2:0.2 

music_pos_90
0 0:0.0 1:0.333333333333 2:0.666666666667 
0 0:0.25 1:0.75 2:0.0 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:1.0 2:0.0 
0 0:0.142857142857 1:0.571428571429 2:0.285714285714 
0 0:0.0 1:0.833333333333 2:0.166666666667 

dvds_neg_40
0 0:0.333333333333 1:0.666666666667 2:0.0 
0 0:0.0416666666667 1:0.875 2:0.0833333333333 
0 0:0.3 1:0.7 2:0.0 
0 0:0.0833333333333 1:0.833333333333 2:0.0833333333333 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:0.933333333333 2:0.0666666666667 
0 0:0.0769230769231 1:0.846153846154 2:0.0769230769231 
0 0:0.166666666667 1:0.833333333333 2:0.0 
-1 0:0.333333333333 1:0.666666666667 2:0.0 
0 0:0.111111111111 1:0.888888888889 2:0.0 
0 0:0.0 1:1.0 2:0.0 

books_pos_98
0 0:0.0 1:0.764705882353 2:0.235294117647 
0 0:0.0 1:0.909090909091 2:0.0909090909091 
0 0:0.0 1:0.555555555556 2:0.444444444444 
0 0:0.0322580645161 1:0.935483870968 2:0.0322580645161 
0 0:0.0322580645161 1:0.935483870968 2:0.0322580645161 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:0.4 2:0.6 
0 0:0.0714285714286 1:0.642857142857 2:0.285714285714 
0 0:0.25 1:0.5 2:0.25 
0 0:0.388888888889 1:0.611111111111 2:0.0 
0 0:0.030303030303 1:0.878787878788 2:0.0909090909091 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:0.9 2:0.1 
0 0:0.0555555555556 1:0.944444444444 2:0.0 
0 0:0.0 1:0.571428571429 2:0.428571428571 
0 0:0.0 1:0.636363636364 2:0.363636363636 
0 0:0.0666666666667 1:0.933333333333 2:0.0 
0 0:0.181818181818 1:0.727272727273 2:0.0909090909091 
0 0:0.129032258065 1:0.58064516129 2:0.290322580645 
0 0:0.0277777777778 1:0.944444444444 2:0.0277777777778 
0 0:0.1 1:0.9 2:0.0 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:0.916666666667 2:0.0833333333333 
0 0:0.0384615384615 1:0.461538461538 2:0.5 
0 0:0.0588235294118 1:0.941176470588 2:0.0 
0 0:0.0 1:0.666666666667 2:0.333333333333 
0 0:0.4 1:0.5 2:0.1 
0 0:0.133333333333 1:0.8 2:0.0666666666667 
0 0:0.0588235294118 1:0.852941176471 2:0.0882352941176 
0 0:0.0606060606061 1:0.636363636364 2:0.30303030303 
0 0:0.157894736842 1:0.526315789474 2:0.315789473684 
0 0:0.0294117647059 1:0.941176470588 2:0.0294117647059 
0 0:0.0 1:0.96875 2:0.03125 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:0.95 2:0.05 
0 0:0.0 1:0.941176470588 2:0.0588235294118 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0666666666667 1:0.9 2:0.0333333333333 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:0.916666666667 2:0.0833333333333 
0 0:0.235294117647 1:0.647058823529 2:0.117647058824 
0 0:0.0588235294118 1:0.852941176471 2:0.0882352941176 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0833333333333 1:0.916666666667 2:0.0 
0 0:0.05 1:0.65 2:0.3 
0 0:0.157894736842 1:0.842105263158 2:0.0 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:0.909090909091 2:0.0909090909091 
0 0:0.0 1:0.8 2:0.2 
0 0:0.0 1:0.642857142857 2:0.357142857143 
0 0:0.0 1:1.0 2:0.0 

dvds_pos_45
-1 0:0.0357142857143 1:0.464285714286 2:0.5 
-1 0:0.15 1:0.25 2:0.6 
0 0:0.0606060606061 1:0.333333333333 2:0.606060606061 
0 0:0.0353982300885 1:0.327433628319 2:0.637168141593 
0 0:0.0227272727273 1:0.409090909091 2:0.568181818182 
-1 0:0.0625 1:0.5625 2:0.375 
-1 0:0.285714285714 1:0.571428571429 2:0.142857142857 
-1 0:0.25 1:0.583333333333 2:0.166666666667 

books_pos_74
0 0:0.0666666666667 1:0.666666666667 2:0.266666666667 
0 0:0.0 1:0.9 2:0.1 
0 0:0.0 1:0.909090909091 2:0.0909090909091 
0 0:0.0 1:0.818181818182 2:0.181818181818 
0 0:0.0833333333333 1:0.666666666667 2:0.25 
0 0:0.125 1:0.25 2:0.625 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0526315789474 1:0.842105263158 2:0.105263157895 
0 0:0.5 1:0.5 2:0.0 
0 0:0.09375 1:0.59375 2:0.3125 
0 0:0.1 1:0.9 2:0.0 
0 0:0.166666666667 1:0.833333333333 2:0.0 
0 0:0.0 1:1.0 2:0.0 

dvds_neu_58
0 0:0.285714285714 1:0.714285714286 2:0.0 
0 0:0.16 1:0.8 2:0.04 
0 0:0.136363636364 1:0.863636363636 2:0.0 
0 0:0.4375 1:0.5625 2:0.0 
0 0:0.0526315789474 1:0.947368421053 2:0.0 
0 0:0.0 1:0.857142857143 2:0.142857142857 
0 0:0.230769230769 1:0.461538461538 2:0.307692307692 
0 0:0.0454545454545 1:0.636363636364 2:0.318181818182 
0 0:0.166666666667 1:0.5 2:0.333333333333 
0 0:0.0833333333333 1:0.666666666667 2:0.25 
0 0:0.05 1:0.85 2:0.1 
0 0:0.0 1:0.916666666667 2:0.0833333333333 
0 0:0.0 1:0.8 2:0.2 
0 0:0.444444444444 1:0.555555555556 2:0.0 
0 0:0.0714285714286 1:0.785714285714 2:0.142857142857 
0 0:0.470588235294 1:0.411764705882 2:0.117647058824 
0 0:0.363636363636 1:0.636363636364 2:0.0 
0 0:0.588235294118 1:0.411764705882 2:0.0 
0 0:0.333333333333 1:0.666666666667 2:0.0 
0 0:0.347826086957 1:0.652173913043 2:0.0 
0 0:0.4 1:0.466666666667 2:0.133333333333 
0 0:0.285714285714 1:0.642857142857 2:0.0714285714286 
0 0:0.333333333333 1:0.444444444444 2:0.222222222222 
0 0:0.111111111111 1:0.777777777778 2:0.111111111111 
0 0:0.285714285714 1:0.714285714286 2:0.0 
0 0:0.0 1:0.913043478261 2:0.0869565217391 
0 0:0.1 1:0.9 2:0.0 
0 0:0.0 1:1.0 2:0.0 

electronics_pos_12
0 0:0.0869565217391 1:0.608695652174 2:0.304347826087 
0 0:0.2 1:0.8 2:0.0 
0 0:0.2 1:0.8 2:0.0 
0 0:0.0 1:0.666666666667 2:0.333333333333 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:0.75 2:0.25 

electronics_neu_6
0 0:0.0 1:0.875 2:0.125 
0 0:0.4 1:0.6 2:0.0 
0 0:0.25 1:0.75 2:0.0 
0 0:0.333333333333 1:0.666666666667 2:0.0 
0 0:0.166666666667 1:0.833333333333 2:0.0 
0 0:0.2 1:0.8 2:0.0 
0 0:0.5 1:0.45 2:0.05 
0 0:0.6 1:0.4 2:0.0 
0 0:0.375 1:0.5 2:0.125 
0 0:0.666666666667 1:0.333333333333 2:0.0 
0 0:0.416666666667 1:0.5 2:0.0833333333333 
0 0:0.25 1:0.625 2:0.125 
0 0:0.444444444444 1:0.555555555556 2:0.0 
0 0:0.666666666667 1:0.333333333333 2:0.0 
0 0:0.428571428571 1:0.571428571429 2:0.0 

music_neu_2
0 0:0.0769230769231 1:0.923076923077 2:0.0 
0 0:0.166666666667 1:0.666666666667 2:0.166666666667 
0 0:0.142857142857 1:0.857142857143 2:0.0 
0 0:0.181818181818 1:0.818181818182 2:0.0 
0 0:0.666666666667 1:0.333333333333 2:0.0 
0 0:0.214285714286 1:0.642857142857 2:0.142857142857 
0 0:0.1 1:0.8 2:0.1 

videogames_neu_9
0 0:0.0740740740741 1:0.703703703704 2:0.222222222222 
0 0:0.2 1:0.6 2:0.2 
0 0:0.181818181818 1:0.727272727273 2:0.0909090909091 
0 0:0.285714285714 1:0.571428571429 2:0.142857142857 
0 0:0.375 1:0.625 2:0.0 
0 0:0.272727272727 1:0.727272727273 2:0.0 
0 0:0.428571428571 1:0.428571428571 2:0.142857142857 
0 0:0.133333333333 1:0.6 2:0.266666666667 
0 0:0.148148148148 1:0.814814814815 2:0.037037037037 
0 0:0.133333333333 1:0.666666666667 2:0.2 
0 0:0.421052631579 1:0.526315789474 2:0.0526315789474 
0 0:0.357142857143 1:0.642857142857 2:0.0 
0 0:0.0 1:0.75 2:0.25 
0 0:0.2 1:0.4 2:0.4 

videogames_neg_4
0 0:0.5 1:0.5 2:0.0 
0 0:0.166666666667 1:0.666666666667 2:0.166666666667 
0 0:0.4 1:0.6 2:0.0 
0 0:0.5 1:0.5 2:0.0 
0 0:0.333333333333 1:0.666666666667 2:0.0 
0 0:0.5 1:0.5 2:0.0 
0 0:0.375 1:0.625 2:0.0 
0 0:0.454545454545 1:0.545454545455 2:0.0 
0 0:0.272727272727 1:0.727272727273 2:0.0 
0 0:0.0 1:0.777777777778 2:0.222222222222 

dvds_pos_17
0 0:0.0 1:0.961538461538 2:0.0384615384615 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0727272727273 1:0.836363636364 2:0.0909090909091 
0 0:0.0 1:0.516129032258 2:0.483870967742 
0 0:0.333333333333 1:0.619047619048 2:0.047619047619 
0 0:0.03125 1:0.28125 2:0.6875 
0 0:0.0526315789474 1:0.526315789474 2:0.421052631579 
0 0:0.0810810810811 1:0.891891891892 2:0.027027027027 
0 0:0.0806451612903 1:0.435483870968 2:0.483870967742 
0 0:0.0263157894737 1:0.736842105263 2:0.236842105263 

books_neu_106
0 0:0.125 1:0.625 2:0.25 
0 0:0.0 1:0.428571428571 2:0.571428571429 
0 0:0.133333333333 1:0.266666666667 2:0.6 
0 0:0.0 1:0.571428571429 2:0.428571428571 
0 0:0.0 1:1.0 2:0.0 
0 0:0.25 1:0.75 2:0.0 

electronics_neg_1
0 0:0.0833333333333 1:0.5 2:0.416666666667 
0 0:0.0 1:0.5 2:0.5 
0 0:0.428571428571 1:0.571428571429 2:0.0 
0 0:0.454545454545 1:0.454545454545 2:0.0909090909091 
0 0:0.2 1:0.6 2:0.2 
0 0:0.333333333333 1:0.333333333333 2:0.333333333333 
0 0:0.5 1:0.333333333333 2:0.166666666667 
0 0:0.0 1:1.0 2:0.0 
0 0:0.352941176471 1:0.588235294118 2:0.0588235294118 
0 0:0.466666666667 1:0.533333333333 2:0.0 

electronics_neu_24
0 0:0.153846153846 1:0.820512820513 2:0.025641025641 
0 0:0.0909090909091 1:0.818181818182 2:0.0909090909091 
0 0:0.428571428571 1:0.571428571429 2:0.0 
0 0:0.166666666667 1:0.833333333333 2:0.0 
0 0:0.166666666667 1:0.833333333333 2:0.0 
0 0:0.1 1:0.8 2:0.1 
0 0:0.375 1:0.5 2:0.125 
0 0:0.2 1:0.7 2:0.1 
0 0:0.0 1:1.0 2:0.0 
0 0:0.3125 1:0.625 2:0.0625 
-1 0:0.363636363636 1:0.636363636364 2:0.0 
-1 0:0.7 1:0.2 2:0.1 
0 0:0.3125 1:0.6875 2:0.0 
0 0:0.2 1:0.8 2:0.0 
-1 0:0.533333333333 1:0.466666666667 2:0.0 
0 0:0.375 1:0.625 2:0.0 
0 0:0.0 1:1.0 2:0.0 
0 0:0.166666666667 1:0.666666666667 2:0.166666666667 
0 0:0.0 1:0.833333333333 2:0.166666666667 
0 0:0.0 1:0.5 2:0.5 
0 0:0.0 1:0.8 2:0.2 
0 0:0.0 1:0.666666666667 2:0.333333333333 
0 0:0.0769230769231 1:0.615384615385 2:0.307692307692 
0 0:0.0 1:0.5 2:0.5 
-1 0:0.4 1:0.4 2:0.2 
0 0:0.1 1:0.6 2:0.3 
0 0:0.333333333333 1:0.333333333333 2:0.333333333333 
0 0:0.181818181818 1:0.636363636364 2:0.181818181818 
0 0:0.0 1:0.75 2:0.25 
0 0:0.0555555555556 1:0.777777777778 2:0.166666666667 
0 0:0.0909090909091 1:0.909090909091 2:0.0 
0 0:0.0909090909091 1:0.909090909091 2:0.0 

books_neg_115
-1 0:1.0 1:0.0 2:0.0 
0 0:0.5 1:0.5 2:0.0 
0 0:0.0 1:0.785714285714 2:0.214285714286 
0 0:0.545454545455 1:0.363636363636 2:0.0909090909091 
0 0:0.444444444444 1:0.444444444444 2:0.111111111111 
-1 0:0.161290322581 1:0.806451612903 2:0.0322580645161 

dvds_pos_90
0 0:0.0 1:0.916666666667 2:0.0833333333333 
0 0:0.0322580645161 1:0.806451612903 2:0.161290322581 
0 0:0.2 1:0.55 2:0.25 
0 0:0.0714285714286 1:0.428571428571 2:0.5 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:0.666666666667 2:0.333333333333 
0 0:0.05 1:0.85 2:0.1 
0 0:0.0909090909091 1:0.878787878788 2:0.030303030303 
0 0:0.0909090909091 1:0.575757575758 2:0.333333333333 
0 0:0.0588235294118 1:0.823529411765 2:0.117647058824 
0 0:0.05 1:0.85 2:0.1 
0 0:0.0819672131148 1:0.475409836066 2:0.44262295082 
0 0:0.0416666666667 1:0.541666666667 2:0.416666666667 
0 0:0.0769230769231 1:0.461538461538 2:0.461538461538 
0 0:0.0571428571429 1:0.514285714286 2:0.428571428571 
0 0:0.0294117647059 1:0.529411764706 2:0.441176470588 
0 0:0.044776119403 1:0.432835820896 2:0.522388059701 
0 0:0.0 1:0.538461538462 2:0.461538461538 
0 0:0.05 1:0.7 2:0.25 
0 0:0.0 1:0.2 2:0.8 
0 0:0.0555555555556 1:0.888888888889 2:0.0555555555556 
0 0:0.0 1:0.636363636364 2:0.363636363636 

music_neu_26
0 0:0.0 1:0.666666666667 2:0.333333333333 
0 0:0.0 1:0.333333333333 2:0.666666666667 
0 0:0.333333333333 1:0.666666666667 2:0.0 
0 0:0.0 1:1.0 2:0.0 
0 0:0.111111111111 1:0.888888888889 2:0.0 
0 0:0.5 1:0.5 2:0.0 
0 0:0.0 1:1.0 2:0.0 

videogames_neg_12
0 0:0.333333333333 1:0.541666666667 2:0.125 
0 0:0.458333333333 1:0.541666666667 2:0.0 
0 0:0.4 1:0.6 2:0.0 
0 0:0.333333333333 1:0.666666666667 2:0.0 
0 0:0.5 1:0.5 2:0.0 
0 0:0.333333333333 1:0.5 2:0.166666666667 
0 0:0.384615384615 1:0.615384615385 2:0.0 
0 0:0.565217391304 1:0.434782608696 2:0.0 
0 0:0.0833333333333 1:0.916666666667 2:0.0 
0 0:0.380952380952 1:0.571428571429 2:0.047619047619 
0 0:0.357142857143 1:0.642857142857 2:0.0 
0 0:0.153846153846 1:0.846153846154 2:0.0 
0 0:0.294117647059 1:0.411764705882 2:0.294117647059 
0 0:0.105263157895 1:0.421052631579 2:0.473684210526 
0 0:0.0454545454545 1:0.863636363636 2:0.0909090909091 
0 0:0.129032258065 1:0.806451612903 2:0.0645161290323 
0 0:0.142857142857 1:0.857142857143 2:0.0 

dvds_neg_32
-1 0:0.6 1:0.4 2:0.0 
0 0:0.0625 1:0.9375 2:0.0 
0 0:0.25 1:0.75 2:0.0 
0 0:0.363636363636 1:0.636363636364 2:0.0 
0 0:0.375 1:0.583333333333 2:0.0416666666667 
0 0:0.333333333333 1:0.666666666667 2:0.0 
0 0:0.0 1:1.0 2:0.0 
0 0:0.111111111111 1:0.888888888889 2:0.0 
0 0:0.125 1:0.5625 2:0.3125 
0 0:0.6 1:0.4 2:0.0 
0 0:0.0 1:1.0 2:0.0 

books_pos_83
0 0:0.142857142857 1:0.857142857143 2:0.0 
0 0:0.0 1:0.947368421053 2:0.0526315789474 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:0.75 2:0.25 
0 0:0.0 1:0.75 2:0.25 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0909090909091 1:0.909090909091 2:0.0 
0 0:0.1 1:0.9 2:0.0 
0 0:0.2 1:0.7 2:0.1 
0 0:0.125 1:0.625 2:0.25 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:0.909090909091 2:0.0909090909091 
0 0:0.0 1:0.961538461538 2:0.0384615384615 
0 0:0.0 1:0.6 2:0.4 
0 0:0.2 1:0.4 2:0.4 
0 0:0.0 1:0.7 2:0.3 
0 0:0.0 1:0.666666666667 2:0.333333333333 
0 0:0.0 1:1.0 2:0.0 

books_neu_28
0 0:0.0769230769231 1:0.461538461538 2:0.461538461538 
0 0:0.133333333333 1:0.666666666667 2:0.2 
0 0:0.0833333333333 1:0.875 2:0.0416666666667 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:0.909090909091 2:0.0909090909091 
0 0:0.0 1:0.5 2:0.5 
0 0:0.0512820512821 1:0.871794871795 2:0.0769230769231 
0 0:0.0555555555556 1:0.611111111111 2:0.333333333333 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:1.0 2:0.0 
0 0:0.1 1:0.7 2:0.2 
0 0:0.0 1:1.0 2:0.0 
0 0:0.125 1:0.875 2:0.0 
0 0:0.230769230769 1:0.615384615385 2:0.153846153846 
0 0:0.75 1:0.25 2:0.0 
0 0:0.166666666667 1:0.416666666667 2:0.416666666667 

dvds_neg_36
0 0:0.411764705882 1:0.529411764706 2:0.0588235294118 
0 0:0.142857142857 1:0.285714285714 2:0.571428571429 
0 0:0.1875 1:0.5 2:0.3125 
0 0:0.25 1:0.75 2:0.0 
0 0:0.0 1:0.9375 2:0.0625 
0 0:0.125 1:0.875 2:0.0 
0 0:0.0 1:1.0 2:0.0 
0 0:0.25 1:0.75 2:0.0 

dvds_neu_38
0 0:0.0 1:1.0 2:0.0 
0 0:0.08 1:0.8 2:0.12 
0 0:0.111111111111 1:0.888888888889 2:0.0 
0 0:0.4 1:0.58 2:0.02 
0 0:0.5 1:0.5 2:0.0 
0 0:0.368421052632 1:0.421052631579 2:0.210526315789 
0 0:0.6 1:0.4 2:0.0 
0 0:0.0 1:1.0 2:0.0 
0 0:0.117647058824 1:0.823529411765 2:0.0588235294118 
0 0:0.333333333333 1:0.666666666667 2:0.0 

dvds_neu_71
0 0:0.1 1:0.55 2:0.35 
0 0:0.0909090909091 1:0.636363636364 2:0.272727272727 
0 0:0.0833333333333 1:0.333333333333 2:0.583333333333 
0 0:0.166666666667 1:0.666666666667 2:0.166666666667 
0 0:0.0 1:0.8 2:0.2 
0 0:0.25 1:0.666666666667 2:0.0833333333333 
-1 0:0.25 1:0.5 2:0.25 
0 0:0.230769230769 1:0.769230769231 2:0.0 
-1 0:0.166666666667 1:0.666666666667 2:0.166666666667 
-1 0:0.1 1:0.5 2:0.4 

videogames_pos_12
0 0:0.25 1:0.5 2:0.25 
0 0:0.142857142857 1:0.571428571429 2:0.285714285714 
0 0:0.2 1:0.533333333333 2:0.266666666667 
0 0:0.230769230769 1:0.461538461538 2:0.307692307692 
0 0:0.0 1:0.727272727273 2:0.272727272727 
0 0:0.4 1:0.5 2:0.1 
0 0:0.263157894737 1:0.578947368421 2:0.157894736842 
0 0:0.166666666667 1:0.666666666667 2:0.166666666667 
0 0:0.0 1:0.5 2:0.5 
0 0:0.0833333333333 1:0.75 2:0.166666666667 
0 0:0.0666666666667 1:0.533333333333 2:0.4 
0 0:0.0 1:0.444444444444 2:0.555555555556 
0 0:0.0 1:0.333333333333 2:0.666666666667 
0 0:0.111111111111 1:0.833333333333 2:0.0555555555556 
0 0:0.285714285714 1:0.714285714286 2:0.0 
0 0:0.25 1:0.5 2:0.25 
0 0:0.25 1:0.75 2:0.0 
0 0:0.05 1:0.9 2:0.05 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:0.777777777778 2:0.222222222222 
0 0:0.133333333333 1:0.533333333333 2:0.333333333333 
0 0:0.0 1:0.2 2:0.8 
0 0:0.0 1:0.333333333333 2:0.666666666667 
0 0:0.142857142857 1:0.571428571429 2:0.285714285714 
0 0:0.222222222222 1:0.666666666667 2:0.111111111111 
0 0:0.105263157895 1:0.789473684211 2:0.105263157895 
0 0:0.210526315789 1:0.315789473684 2:0.473684210526 
0 0:0.0 1:1.0 2:0.0 

videogames_neg_11
0 0:0.222222222222 1:0.666666666667 2:0.111111111111 
0 0:0.0909090909091 1:0.818181818182 2:0.0909090909091 
0 0:0.5 1:0.5 2:0.0 
0 0:0.428571428571 1:0.571428571429 2:0.0 
0 0:0.5 1:0.5 2:0.0 
0 0:0.583333333333 1:0.416666666667 2:0.0 
-1 0:0.545454545455 1:0.454545454545 2:0.0 

books_neu_26
0 0:0.0588235294118 1:0.882352941176 2:0.0588235294118 
0 0:0.0 1:1.0 2:0.0 
0 0:0.142857142857 1:0.857142857143 2:0.0 
0 0:0.0 1:1.0 2:0.0 
0 0:0.125 1:0.875 2:0.0 
0 0:0.0 1:0.6 2:0.4 
-1 0:0.0666666666667 1:0.466666666667 2:0.466666666667 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:1.0 2:0.0 
0 0:0.159090909091 1:0.840909090909 2:0.0 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:0.888888888889 2:0.111111111111 
0 0:0.25 1:0.75 2:0.0 
0 0:0.4 1:0.6 2:0.0 
0 0:0.230769230769 1:0.769230769231 2:0.0 
0 0:0.133333333333 1:0.733333333333 2:0.133333333333 
0 0:0.0 1:0.833333333333 2:0.166666666667 
0 0:0.153846153846 1:0.615384615385 2:0.230769230769 
0 0:0.0 1:0.714285714286 2:0.285714285714 
0 0:0.333333333333 1:0.666666666667 2:0.0 
0 0:0.5 1:0.5 2:0.0 

electronics_neg_13
-1 0:0.114285714286 1:0.885714285714 2:0.0 
0 0:0.0909090909091 1:0.818181818182 2:0.0909090909091 
0 0:0.0666666666667 1:0.866666666667 2:0.0666666666667 
0 0:0.285714285714 1:0.714285714286 2:0.0 
0 0:0.2 1:0.8 2:0.0 
0 0:0.461538461538 1:0.538461538462 2:0.0 
0 0:0.2 1:0.8 2:0.0 
0 0:0.0 1:1.0 2:0.0 

electronics_pos_84
0 0:0.0 1:1.0 2:0.0 
0 0:0.166666666667 1:0.666666666667 2:0.166666666667 
0 0:0.0 1:1.0 2:0.0 
0 0:0.0 1:0.875 2:0.125 
0 0:0.111111111111 1:0.666666666667 2:0.222222222222 
0 0:0.0 1:0.666666666667 2:0.333333333333 
0 0:0.166666666667 1:0.666666666667 2:0.166666666667 
0 0:0.0 1:1.0 2:0.0 

